ID,name,sort.name,Gender
7233,Augustine Birrell,"Birrell, Augustine",Male
6241,Aristophanes,Aristophanes,Male
8058,Paul G. Konody,"Konody, Paul G.",Male
6807,A. Edward Newton,"Newton, A. Edward",Male
6787,Timothy Fuller,"Fuller, Timothy",Male
8230,E. F. Benson,"Benson, E. F.",Male
957,Morrill Cody,"Cody, Morrill",Male
7594,Lewis Galantière,"Galantière, Lewis",Male
8178,Harry A. Spurr,"Spurr, Harry A.",Male
7295,Knud Holmboe,"Holmboe, Knud",Male
7219,Edmund Clerihew Bentley,"Bentley, Edmund Clerihew",Male
91,Cyril Connolly,"Connolly, Cyril",Male
6141,Hart Crane,"Crane, Hart",Male
7846,William Morris,"Morris, William",Male
7618,Flann O'Brien / Brian O'Nolan / Brian Ó Nualláin,"O'Brien, Flann",Male
7986,Shi Nai'an / Shui Hu Chuan,"Shi, Nai'an",Male
7019,James Thurber,"Thurber, James",Male
7512,George Moore,"Moore, George",Male
9749,Richard Steele,"Steele, Richard",Male
5692,Rafael Sabatini,"Sabatini, Rafael",Male
7606,Howard Spring,"Spring, Howard",Male
6546,W. S. Gilbert,"Gilbert, W. S.",Male
7799,L. A. G. Strong,"Strong, L. A. G.",Male
7248,Édouard Herriot,"Herriot, Édouard",Male
6984,Harold Frederic,"Frederic, Harold",Male
20,William Bird,"Bird, William",Male
7063,Edward Joseph Dent,"Dent, Edward Joseph",Male
6919,Ben Ray Redman,"Redman, Ben Ray",Male
7566,Walter Greenwood,"Greenwood, Walter",Male
6741,Edward Shanks,"Shanks, Edward",Male
9636,August Morel,"Morel, August",Male
7090,Homer,Homer,Male
10447,Arnold W. Gingrich,"Gingrich, Arnold W.",Male
6821,Peadar O'Donnell,"O'Donnell, Peadar",Male
10489,Harry Kemp,"Kemp, Harry",Male
10346,Bruce Bliven,"Bliven, Bruce",Male
10035,W. H. Hadow,"Hadow, W. H.",Male
7328,Alain Locke,"Locke, Alain",Male
6630,Lionel Johnson,"Johnson, Lionel",Male
8047,Anders Orbeck,"Orbeck, Anders",Male
7981,Michael Heseltine,"Heseltine, Michael",Male
7650,Patrick M. Synge,"Synge, Patrick M.",Male
7010,Ambrose Bierce,"Bierce, Ambrose Gwinnett",Male
7764,Gerhard Tolzien,"Tolzien, Gerhard",Male
6876,Patrick Kennedy,"Kennedy, Patrick",Male
6752,J. Hector St John de Crèvecoeur,"St. John de Crèvecoeur, J. Hector",Male
7546,G. S. Street,"Street, G. S.",Male
7830,J. Chartres Molony,"Molony, J. Chartres",Male
8138,Joseph Solomon,"Solomon, Joseph",Male
7522,William Danks,"Danks, William",Male
7833,A. G. Macdonell,"Macdonell, A. G.",Male
7132,Charles Francis Coe,"Coe, Charles Francis",Male
7667,J. H. Landman,"Landman, J. H.",Male
7733,H. F. Rubinstein,"Rubstein, Harold Frederick",Male
7440,E. V. Gatenby,"Gatenby, E. V.",Male
7384,Edward Hallett Carr,"Carr, Edward Hallett",Male
7751,Guy Boas,"Boas, Guy",Male
6526,Robert Benchley,"Benchley, Robert",Male
6498,Robert Browning,"Browning, Robert",Male
6069,Samuel Taylor Coleridge,"Coleridge, Samuel Taylor",Male
6128,Edward Gibbon,"Gibbon, Edward",Male
6443,Johann Wolfgang von Goethe,"Goethe, Johann Wolfgang von",Male
401,Ezra Pound,"Pound, Ezra",Male
7257,Rex Stout,"Stout, Rex",Male
6439,Rabindranath Tagore,"Tagore, Rabindranath",Male
10393,James Burnham,"Burnham, James",Male
5510,Eugene O'Neill,"O'Neill, Eugene",Male
7308,William Congreve,"Congreve, William",Male
5720,Herbert Read,"Read, Herbert",Male
10423,Hamish Miles,"Miles, Hamish",Male
6432,R. W. Chambers,"Chambers, R. W.",Male
6072,J. Storer Clouston,"Clouston, J. Storer",Male
10558,Firmin Roz,"Roz, Firmin",Male
7427,Hans Fallada,"Fallada, Hans",Male
6259,Robert Burton,"Burton, Robert",Male
5937,W. H. Auden,"Auden, W. H.",Male
7880,P. T. Barnum,"Barnum, P. T.",Male
7416,Logan Clendening,"Clendening, Logan",Male
6064,Rockwell Kent,"Kent, Rockwell",Male
10050,Jack Conroy,"Conroy, Jack",Male
6623,Thomas Sturge Moore,"Moore, Thomas Sturge",Male
9754,Walter Nouvel,"Nouvel, Walter",Male
7902,George Edward Woodberry,"Woodberry, George Edward",Male
6051,William John Locke,"Locke, William John",Male
10347,Henry A. Wallace,"Wallace, Henry A.",Male
7397,Albert Bigelow Paine,"Paine, Albert Bigelow",Male
6380,Abraham Flexner,"Flexner, Abraham",Male
5989,Arthur Machen,"Machen, Arthur",Male
6865,Maurice Maeterlinck,"Maeterlinck, Maurice",Male
8197,James Logie Robertson,"Robertson, James Logie",Male
7127,Geoffrey Scott,"Scott, Geoffrey",Male
5662,Walt Whitman,"Whitman, Walt",Male
7901,John Gay,"Gay, John",Male
197,Stuart Gilbert,"Gilbert, Stuart",Male
7814,Lennox Robinson,"Robinson, Lennox",Male
6909,Robert Herrick,"Herrick, Robert",Male
7662,Leonhard Frank,"Frank, Leonhard",Male
6893,Sidney Hook,"Hook, Sidney",Male
6538,Claude McKay,"McKay, Claude",Male
5714,Jean Toomer,"Toomer, Jean",Male
5779,J. W. Marriott,"Marriott, J. W.",Male
6898,Pelham Edgar,"Edgar, Pelham",Male
10352,Roger Ingpen,"Ingpen, Roger",Male
7243,Lionel Giles,"Giles, Lionel",Male
5975,Walter de la Mare,"De la Mare, Walter",Male
6867,Ernest Augustus Boyd,"Boyd, Ernest Augustus",Male
9780,John Van Druten,"Van Druten, John",Male
5748,William Alexander Gerhardie,"Gerhardie, William Alexander",Male
9977,Bernard Lecache,"Lecache, Bernard",Male
6707,William Archer,"Archer, William",Male
10430,Ronald Duncan,"Duncan, Ronald",Male
6915,Samuel Putnam,"Putnam, Samuel",Male
8169,Andrew E. Malone,"Malone, Andrew E.",Male
6837,Leonard Woolf,"Woolf, Leonard",Male
7707,Roy Chapman Andrews,"Andrews, Roy Chapman",Male
7627,Henry Sweet,"Sweet, Henry",Male
8150,Stark Young,"Young, Stark",Male
8070,Henry Noel Brailsford,"Brailsford, Henry Noel",Male
6785,Richard Phené Spiers,"Spiers, Richard Phené",Male
7718,John Abbe,"Abbe, John",Male
10134,A. T. Bartholomew,"Bartholomew, A. T.",Male
8207,Richard Halliburton,"Halliburton, Richard",Male
7281,Kenneth Macgowan,"Macgowan, Kenneth",Male
6365,Wilfred Owen,"Owen, Wilfred",Male
9831,Julian Bell,"Bell, Julian",Male
7209,Alick West,"West, Alick",Male
6510,J. E. Mansion,"Mansion, J. E.",Male
7911,Ring Lardner,"Lardner, Ring",Male
6573,John Hampden Jackson,"Jackson, J. Hampden",Male
7624,Ebenezer Cunningham,"Cunningham, Ebenezer",Male
7453,Karl Menninger,"Menninger, Karl",Male
6853,Arthur Ponsonby,"Ponsonby, Arthur",Male
6825,Layamon,Layamon,Male
7628,Ælfric of Eynsham,Ælfric of Eynsham,Male
5621,C. P. Rodocanachi,"Rodocanachi, C. P.",Male
6387,Shri Purohit Swami / Swami Purohit,"Purohit, Swami",Male
10474,G. N. Clark,"Clark, G. N.",Male
9991,Herman Bernstein,"Bernstein, Herman",Male
10234,John A. Benn,"Benn, John Andrews",Male
5724,Anthony Berkeley,"Berkeley, Anthony",Male
8246,George Price,"Price, George",Male
7152,Aeschylus,Aeschylus,Male
5436,Plutarch,Plutarch,Male
6852,Carlton Wallace,"Wallace, Carlton",Male
9923,Pedro Carolino,"Carolino, Pedro",Male
6406,James Fenimore Cooper,"Cooper, James Fenimore",Male
6248,Louis Couperus,"Couperus, Louis",Male
6750,Charles Darwin,"Darwin, Charles",Male
5774,J. S. Fletcher,"Fletcher, Joseph Smith",Male
7807,Meyer Levin,"Levin, Meyer",Male
6398,Edgar Lee Masters,"Masters, Edgar Lee",Male
5405,Herman Melville,"Melville, Herman",Male
7044,Vladimir Nabokov,"Nabokov, Vladimir",Male
6860,Thomas Norton,"Norton, Thomas",Male
5708,William Saroyan,"Saroyan, William",Male
10371,Tristan Tzara,"Tzara, Tristan",Male
7434,John Woodroffe,"Woodroffe, John George",Male
324,Robert McAlmon,"McAlmon, Robert",Male
8021,Herbert Spencer,"Spencer, Herbert",Male
5641,Ralph Waldo Emerson,"Emerson, Ralph Waldo",Male
6295,Charles Kingsley,"Kingsley, Charles",Male
6280,Norman Holmes Pearson,"Pearson, Norman Holmes",Male
6530,Robert Smythe Hichens,"Hichens, Robert Smythe",Male
7657,Marquess George Nathaniel Curzon of Kedleston,"Curzon of Kedleston, George Nathaniel Curzon, Marquess",Male
7114,Francis Warre Cornish,"Warre Cornish, Francis",Male
7124,Charles M. Doughty,"Doughty, Charles Montagu",Male
7588,Alfred Trevor Barker,"Barker, Alfred Trevor",Male
7663,Edward Garnett,"Garnett, Edward",Male
7947,William Sharp / Fiona Macleod (pseudonym),"Macleod, Fiona",Male
272,Richard Le Gallienne,"Le Gallienne, Richard",Male
10551,J. D. Duff,"Duff, J. D.",Male
6292,George Pierce Baker,"Baker, George Pierce",Male
6401,John W. Vandercook,"Vandercook, John Womack",Male
6972,Thomas Beer,"Beer, Thomas",Male
7261,Arthur Calder-Marshall,"Calder-Marshall, Arthur",Male
10563,R. Austin Freeman,"Freeman, R. Austin",Male
10421,Charles Angoff,"Angoff, Charles",Male
7856,Alexander Gilchrist,"Gilchrist, Alexander",Male
6689,Robert Harborough Sherard,"Sherard, Robert Harborough",Male
7929,Robert E. Sherwood,"Sherwood, Robert E.",Male
6780,"Ackland, Rodney",Rodney Ackland,Male
6577,Donn Byrne,"Byrne, Donn",Male
10497,G. V. Anrep,"Anrep, G. V.",Male
6127,Edward Marsh,"Marsh, Edward Howard",Male
6527,Ralph Adams Cram,"Cram, Ralph Adamsc",Male
7996,A. C. Benson,"Benson, Arthur Christopher",Male
6335,William Vaughan Wilkins,"Wilkins, William Vaughan",Male
7541,Wainwright Evans,"Evans, Wainwright",Male
9744,Walter Jack Duncan,"Duncan, Walter Jack",Male
6966,Theo B. Hyslop,"Hyslop, Theo B.",Male
7549,Joseph North,"North, Joseph",Male
371,Elliot Paul,"Paul, Elliot",Male
